"Contains the date from CalLite-CV, the CalSim date, and various CalSim II records' values after that. These can be combined using the equations in diversionoverview.csv; here's an example. Upper Sac is represented as D104/C109 in cell B2 of diversionoverview.csv, so for 10/2014 that's equal to 262.37/6145=0.043. Some calculations have multipliers and one even subtracts one of the arcs instead of summing them all; all that math is from the Proposed Mapping by Mike Urkov a year or two ago.",,,,,,,,,,,,,,,,,,,,,
date,cs_date,C109,D104,C637,D639,C11307,C11308,C11309,D11305,C217A,C217B,D217,C11303,D11301,D113A,D207A,C42,D17301,C11304,C285,D285
9/1/2075 0:00,30-Sep-86,7110,194.22,3470,47.06,47.3,140.2,151.0,58.82,0.0,0.000,175.29,4.5,9.886,1.6806,182.9,272,34.44,26.3,177.1,21.170
10/1/2075 0:00,31-Oct-86,5528,221.07,4048,16.26,52.0,126.8,131.5,58.53,150.7,0.000,0.00,5.4,9.567,1.6263,0.0,38,32.04,23.5,49.3,0.000
11/1/2075 0:00,30-Nov-86,8756,69.92,3486,1.68,66.3,120.9,130.0,0.00,132.6,0.000,0.00,6.4,9.886,1.6806,0.0,41,7.95,20.8,10.6,0.000
12/1/2075 0:00,31-Dec-86,4460,1.59,2252,0.00,75.1,119.5,133.6,0.00,118.5,9.758,0.00,7.8,0.000,0.0000,0.0,30,0.00,34.1,10.1,0.000
1/1/2076 0:00,31-Jan-87,6256,1.34,2147,0.00,126.4,182.3,189.2,0.00,185.9,8.132,0.00,15.7,0.000,0.0000,0.0,30,0.00,116.5,9.7,0.000
2/1/2076 0:00,28-Feb-87,7522,1.22,2158,7.20,185.7,315.7,361.9,0.00,378.0,9.003,0.00,64.9,0.000,0.0000,0.0,30,0.00,435.1,10.8,0.000
3/1/2076 0:00,31-Mar-87,9615,0.81,3225,21.14,261.0,584.1,785.5,0.00,761.6,8.132,0.00,131.4,0.000,0.0000,0.0,30,0.00,635.5,305.8,0.000
4/1/2076 0:00,30-Apr-87,8084,393.31,2897,52.10,138.6,282.2,265.2,95.13,14.1,8.403,333.77,43.9,9.886,1.6806,520.3,117,54.30,289.5,117.6,0.000
5/1/2076 0:00,31-May-87,10204,494.89,2544,73.19,95.7,284.9,146.1,229.56,0.0,17.890,216.24,14.9,9.567,1.6263,256.3,145,96.13,107.4,331.5,39.030
6/1/2076 0:00,30-Jun-87,15475,613.00,1372,73.94,30.9,132.4,103.5,266.78,0.0,25.208,104.05,5.2,9.886,1.6806,498.3,176,116.55,20.7,358.3,52.940
7/1/2076 0:00,31-Jul-87,15475,640.70,1129,104.09,23.0,100.4,89.4,212.85,0.0,17.890,95.97,0.9,6.705,1.6263,245.5,159,126.89,4.2,378.3,48.140
8/1/2076 0:00,31-Aug-87,10998,582.68,1331,92.70,26.3,87.0,81.8,195.08,4.1,15.400,84.72,0.1,3.253,1.6263,135.0,123,100.23,1.5,301.3,48.140
9/1/2076 0:00,30-Sep-87,5355,463.89,1743,50.42,28.4,84.3,83.0,180.56,0.0,52.097,19.16,0.3,2.529,1.6806,669.6,37,0.00,0.6,47.3,21.170
10/1/2076 0:00,31-Oct-87,7152,202.09,2257,14.64,36.2,88.3,89.2,38.70,32.2,48.790,0.00,1.4,6.317,1.6263,0.0,30,25.28,3.2,9.8,0.000
11/1/2076 0:00,30-Nov-87,5903,1.51,1840,1.68,54.3,99.0,99.7,0.00,82.5,33.611,0.00,8.5,0.000,0.0000,0.0,34,0.00,23.1,10.1,0.000
12/1/2076 0:00,31-Dec-87,9018,1.34,1745,0.00,204.0,324.7,318.7,0.00,446.2,9.758,0.00,202.3,0.000,0.0000,0.0,30,0.00,768.8,9.7,0.000
1/1/2077 0:00,31-Jan-88,10271,1.22,1758,0.00,243.1,350.6,388.3,0.00,499.0,8.132,0.00,207.8,0.000,0.0000,0.0,1055,0.00,514.5,9.3,0.000
2/1/2077 0:00,29-Feb-88,4765,1.04,1784,6.95,105.5,179.4,179.6,0.00,298.6,8.693,0.00,82.3,0.000,0.0000,0.0,30,0.00,398.4,10.0,0.000
3/1/2077 0:00,31-Mar-88,5170,196.80,1779,19.52,93.8,210.0,195.7,36.66,231.5,8.132,77.61,55.6,9.567,1.6263,0.0,72,39.73,240.1,8.7,0.000
4/1/2077 0:00,30-Apr-88,6841,234.22,1909,50.42,118.8,241.9,190.1,162.78,14.1,8.403,300.13,83.6,9.886,1.6806,640.1,127,63.57,167.7,107.2,0.000
5/1/2077 0:00,31-May-88,8062,177.20,1689,71.56,78.0,232.4,145.5,154.76,130.5,17.890,145.71,60.8,9.567,1.6263,0.0,113,67.93,117.4,320.4,34.332
6/1/2077 0:00,30-Jun-88,13653,376.28,1072,72.26,46.3,198.1,114.6,217.02,0.0,25.208,174.52,26.2,9.886,1.6806,377.9,117,95.36,64.2,344.5,44.970
7/1/2077 0:00,31-Jul-88,14777,567.70,820,100.83,25.7,112.3,85.1,223.15,0.0,17.890,106.01,5.2,9.567,1.6263,268.0,159,126.89,9.2,35.1,48.140
8/1/2077 0:00,31-Aug-88,8955,506.68,1019,91.08,27.1,89.4,77.8,194.24,6.5,12.972,87.87,1.3,4.772,1.6263,130.9,126,102.54,1.9,11.5,48.140
9/1/2077 0:00,30-Sep-88,4705,404.36,1458,48.74,28.2,83.6,75.8,180.56,0.0,52.097,7.65,0.6,2.802,1.6806,680.3,99,50.45,0.6,35.0,21.170
10/1/2077 0:00,31-Oct-88,5742,207.07,1475,14.64,34.5,84.1,76.8,63.78,3.0,48.790,21.88,1.6,5.520,1.6263,0.0,30,25.28,2.3,9.7,0.000
11/1/2077 0:00,30-Nov-88,6345,1.09,1748,1.68,94.7,172.8,181.4,0.00,165.1,33.611,0.00,40.1,0.000,0.0000,0.0,34,0.00,252.7,10.3,0.000
12/1/2077 0:00,31-Dec-88,4887,0.98,1669,0.00,85.9,136.7,121.2,0.00,155.3,9.758,0.00,19.5,0.000,0.0000,0.0,30,0.00,107.1,9.6,0.000
1/1/2078 0:00,31-Jan-89,5891,0.89,1570,0.00,126.8,182.9,166.9,0.00,185.8,8.132,0.00,35.2,0.000,0.0000,0.0,30,0.00,221.4,9.4,0.000
2/1/2078 0:00,28-Feb-89,4606,0.81,1861,7.20,100.4,170.7,168.4,0.00,195.0,9.003,0.00,23.8,0.000,0.0000,0.0,30,0.00,217.9,10.5,0.000
3/1/2078 0:00,31-Mar-89,14067,1.06,2066,21.14,437.1,978.2,1295.0,0.00,1240.2,8.132,0.00,256.3,0.000,0.0000,0.0,30,0.00,1139.2,1445.7,0.000
4/1/2078 0:00,30-Apr-89,6220,172.89,2238,50.42,218.7,445.3,487.2,44.36,11.2,8.403,556.63,71.9,9.886,1.6806,112.8,74,35.76,454.6,897.8,0.000
5/1/2078 0:00,31-May-89,11799,584.48,1651,71.56,99.4,295.9,189.9,203.46,0.0,17.890,280.17,25.4,9.567,1.6263,113.5,336,87.16,129.8,596.0,39.030
6/1/2078 0:00,30-Jun-89,10208,715.50,1007,72.26,59.0,252.2,128.7,242.94,0.0,25.208,142.04,9.3,9.886,1.6806,346.0,129,104.63,44.0,356.0,52.940
7/1/2078 0:00,31-Jul-89,15137,873.89,929,102.46,29.8,130.1,95.8,255.65,0.0,17.890,108.71,1.9,9.567,1.6263,183.7,159,126.89,10.8,371.2,48.140
8/1/2078 0:00,31-Aug-89,10799,762.37,1154,91.08,31.4,103.8,87.7,222.93,0.0,19.516,94.26,0.3,4.258,1.6263,77.6,126,102.54,2.3,353.1,48.140
9/1/2078 0:00,30-Sep-89,4136,6.68,1854,48.74,37.9,112.3,106.7,0.00,29.0,52.097,0.00,9.2,8.756,1.6806,0.0,42,3.97,10.4,149.2,21.170
10/1/2078 0:00,31-Oct-89,5473,3.54,1868,16.26,68.2,166.5,171.9,0.00,114.1,48.790,0.00,21.6,0.000,0.0000,0.0,30,0.00,61.3,46.3,0.000
11/1/2078 0:00,30-Nov-89,5218,2.02,1805,1.68,70.2,128.1,131.9,0.00,124.9,33.611,0.00,9.4,0.000,0.0000,0.0,34,0.00,30.3,10.0,0.000
12/1/2078 0:00,31-Dec-89,4480,1.83,1619,0.00,71.1,113.2,117.0,0.00,115.2,9.758,0.00,7.6,0.000,0.0000,0.0,30,0.00,30.5,9.7,0.000
1/1/2079 0:00,31-Jan-90,7376,1.59,1534,0.00,171.3,247.1,268.3,0.00,293.9,8.132,0.00,50.4,0.000,0.0000,0.0,30,0.00,247.4,8.8,0.000
2/1/2079 0:00,28-Feb-90,4893,1.49,1876,7.20,107.4,182.7,219.0,0.00,236.1,9.003,0.00,26.8,0.000,0.0000,0.0,30,0.00,132.2,222.7,0.000
3/1/2079 0:00,31-Mar-90,5726,0.98,1613,22.77,114.2,255.6,294.1,0.00,384.0,8.132,0.00,34.7,9.567,1.6263,0.0,30,10.25,264.6,264.0,0.000
4/1/2079 0:00,30-Apr-90,4606,223.99,1362,53.78,102.3,208.2,165.6,186.74,14.1,8.403,247.11,14.8,9.886,1.6806,941.1,66,58.03,92.0,111.2,0.000
5/1/2079 0:00,31-May-90,5929,12.00,1685,76.44,74.0,220.4,143.2,97.75,225.6,17.890,0.00,41.4,9.567,1.6263,0.0,36,31.59,175.2,320.4,29.371
6/1/2079 0:00,30-Jun-90,7002,296.43,789,78.99,47.2,201.9,137.3,271.41,17.3,25.208,194.41,17.8,9.886,1.6806,398.2,96,77.97,148.3,344.5,36.118
7/1/2079 0:00,31-Jul-90,10152,315.80,778,110.59,24.2,105.8,79.4,209.48,0.0,17.890,122.84,1.6,9.567,1.6263,215.8,105,83.36,14.1,367.5,37.895
8/1/2079 0:00,31-Aug-90,6393,262.74,898,97.58,27.6,91.0,75.4,194.02,0.0,19.516,80.10,0.2,4.275,1.6263,131.3,81,65.81,2.4,346.6,48.140
9/1/2079 0:00,30-Sep-90,4447,208.68,1197,53.78,31.6,93.6,78.7,172.58,0.0,52.097,14.89,0.3,3.713,1.6806,629.4,30,24.35,1.7,145.6,21.170
10/1/2079 0:00,31-Oct-90,4376,96.12,1752,16.26,33.9,82.7,77.6,51.09,0.0,72.854,0.00,0.8,4.184,1.6263,0.0,30,20.18,1.7,44.7,0.000
11/1/2079 0:00,30-Nov-90,4206,12.37,1631,1.68,49.9,91.1,87.3,0.00,24.1,67.222,0.00,2.8,9.874,1.6806,0.0,37,3.63,5.4,9.9,0.000
12/1/2079 0:00,31-Dec-90,3943,1.14,1402,0.00,56.7,90.2,87.0,0.00,65.7,19.516,0.00,3.9,0.000,0.0000,0.0,30,0.00,9.1,9.4,0.000
1/1/2080 0:00,31-Jan-91,3957,0.98,1302,0.00,66.4,95.7,90.9,0.00,72.2,14.637,0.00,5.1,0.000,0.0000,0.0,30,0.00,31.6,9.3,0.000
2/1/2080 0:00,28-Feb-91,4388,0.90,1420,7.20,69.9,118.9,111.2,0.00,96.5,16.205,0.52,11.8,10.592,1.8006,0.0,30,0.00,79.0,10.1,0.000
3/1/2080 0:00,31-Mar-91,9166,0.81,3118,22.77,200.9,449.7,610.1,0.00,664.3,14.637,0.00,228.4,0.000,0.0000,0.0,30,0.00,458.8,9.8,0.000
4/1/2080 0:00,30-Apr-91,5001,202.70,2244,53.78,126.0,256.5,339.5,69.67,8.4,15.125,453.84,110.0,9.886,1.6806,281.6,48,42.57,406.1,116.4,0.000
5/1/2080 0:00,31-May-91,6072,216.55,1714,76.44,77.9,232.0,195.3,194.13,2.1,35.780,303.19,57.5,9.567,1.6263,43.3,129,82.39,215.6,332.5,39.030
6/1/2080 0:00,30-Jun-91,6999,360.07,1004,78.99,43.4,185.7,110.7,258.91,0.0,52.097,127.30,13.1,9.886,1.6806,263.0,130,105.77,50.8,350.9,52.940
7/1/2080 0:00,31-Jul-91,9145,384.91,722,110.59,24.3,106.1,81.4,211.79,0.0,35.780,82.03,3.3,9.567,1.6263,279.4,154,122.33,12.0,461.6,48.140
8/1/2080 0:00,31-Aug-91,7814,349.26,816,97.58,24.3,80.2,65.8,170.38,0.0,40.659,35.30,0.4,3.126,1.6263,172.3,124,101.11,1.1,351.2,48.140
9/1/2080 0:00,30-Sep-91,4355,278.18,1066,53.78,24.6,72.9,63.5,160.94,0.0,83.292,0.00,0.1,2.129,1.6806,675.7,30,24.35,0.3,147.7,21.170
10/1/2080 0:00,31-Oct-91,5055,81.99,1654,16.26,34.2,83.4,73.2,58.96,0.0,64.217,0.00,0.7,7.649,1.6263,0.0,30,25.28,5.4,46.3,0.000
11/1/2080 0:00,30-Nov-91,6014,1.09,1695,1.68,56.8,103.7,80.7,0.00,9.1,67.222,0.00,4.6,9.886,1.6806,0.0,39,5.16,32.2,10.1,0.000
12/1/2080 0:00,31-Dec-91,4673,0.98,1398,0.00,73.5,117.0,100.6,0.00,84.8,19.516,0.00,16.3,0.000,0.0000,0.0,30,0.00,34.1,9.8,0.000
1/1/2081 0:00,31-Jan-92,4994,0.89,1326,0.00,95.8,138.2,156.5,0.00,129.9,14.637,0.00,40.1,0.000,0.0000,0.0,30,0.00,87.8,9.5,0.000
2/1/2081 0:00,29-Feb-92,10840,0.78,2618,6.95,275.1,467.9,629.0,0.00,622.8,15.647,0.00,333.8,0.000,0.0000,0.0,30,0.00,573.1,1178.8,0.000
3/1/2081 0:00,31-Mar-92,7383,0.89,2256,22.77,124.2,278.0,384.3,0.00,484.6,14.637,0.00,329.1,0.000,0.0000,0.0,30,0.00,586.1,708.5,0.000
4/1/2081 0:00,30-Apr-92,5314,183.73,1454,53.78,137.7,280.4,284.8,46.62,11.3,15.125,371.73,141.7,9.886,1.6806,129.0,76,37.09,466.2,553.0,0.000
5/1/2081 0:00,31-May-92,8139,443.09,1190,76.44,66.5,198.2,132.8,228.83,2.6,35.780,204.02,38.4,9.567,1.6263,219.1,169,96.13,117.9,333.1,39.030
6/1/2081 0:00,30-Jun-92,9219,395.92,605,78.99,25.3,108.3,103.0,206.78,0.0,52.097,85.59,15.5,9.886,1.6806,283.7,149,91.39,37.0,355.4,52.940
7/1/2081 0:00,31-Jul-92,11905,570.78,565,110.59,19.4,84.5,87.7,191.59,0.0,35.780,87.84,9.0,9.567,1.6263,225.3,159,126.89,26.1,368.6,48.140
8/1/2081 0:00,31-Aug-92,8431,510.76,618,97.58,19.5,64.4,73.3,157.10,0.0,40.659,44.43,1.0,4.305,1.6263,154.9,127,103.82,1.7,352.0,48.140
9/1/2081 0:00,30-Sep-92,3912,406.67,980,53.78,22.3,66.2,68.1,156.67,0.0,51.427,0.00,0.7,2.747,1.6806,671.7,132,76.82,0.3,147.4,21.170
10/1/2081 0:00,31-Oct-92,4657,2.03,1389,13.01,33.3,81.2,77.1,0.00,63.9,48.790,0.00,3.9,9.567,1.6263,0.0,46,8.97,13.1,46.6,0.000
11/1/2081 0:00,30-Nov-92,4487,1.18,1457,1.68,52.1,95.1,89.6,0.00,67.8,33.611,0.00,6.4,9.886,1.6806,0.0,85,6.62,48.5,10.4,0.000
12/1/2081 0:00,31-Dec-92,7272,1.06,1480,0.00,121.4,193.3,224.5,0.00,252.6,9.758,0.00,93.6,0.000,0.0000,0.0,404,0.00,250.9,10.7,0.000
1/1/2082 0:00,31-Jan-93,14989,0.89,4788,0.00,493.5,711.8,968.5,0.00,994.6,8.132,0.00,389.0,0.000,0.0000,0.0,3598,0.00,827.7,908.6,0.000
2/1/2082 0:00,28-Feb-93,14301,0.81,3810,7.20,348.8,593.2,782.6,0.00,1040.6,9.003,0.00,428.6,0.000,0.0000,0.0,3483,0.00,921.0,1254.7,0.000
3/1/2082 0:00,31-Mar-93,26970,2.28,3869,17.89,297.2,665.2,967.4,0.00,1046.1,8.132,0.00,316.5,0.000,0.0000,0.0,456,0.00,1548.6,1543.0,0.000
4/1/2082 0:00,30-Apr-93,10707,96.63,5301,45.38,253.7,516.6,776.9,41.49,311.6,8.403,501.54,153.1,9.886,1.6806,0.0,74,35.76,670.7,910.8,0.000
5/1/2082 0:00,31-May-93,12712,57.41,5651,63.43,203.3,605.5,489.5,101.25,616.2,17.890,0.00,140.1,9.567,1.6263,0.0,263,49.99,548.0,521.7,39.030
6/1/2082 0:00,30-Jun-93,11489,724.32,4871,65.54,131.0,560.4,330.3,180.56,202.9,25.208,249.22,122.5,9.886,1.6806,0.0,99,80.79,353.6,480.6,52.940
7/1/2082 0:00,31-Jul-93,14986,916.44,3222,91.08,63.4,276.8,132.0,320.40,0.0,17.890,191.34,24.1,9.567,1.6263,101.6,197,126.89,50.7,367.5,47.194
8/1/2082 0:00,31-Aug-93,9053,730.88,2149,81.32,47.5,156.9,105.7,261.20,0.0,19.516,138.21,9.4,9.567,1.6263,39.8,159,99.98,15.1,347.8,48.140
9/1/2082 0:00,30-Sep-93,9655,662.64,2594,43.69,38.5,114.1,100.1,180.56,0.0,52.097,67.65,5.4,9.886,1.6806,589.9,334,76.82,5.9,148.1,21.170
10/1/2082 0:00,31-Oct-93,7159,68.14,2680,16.26,48.9,119.2,110.8,9.24,119.8,0.000,0.00,8.1,9.567,1.6263,0.0,254,16.66,9.7,44.7,0.000
11/1/2082 0:00,30-Nov-93,10698,2.86,2222,1.68,62.2,113.6,113.6,0.00,120.6,0.000,0.00,7.9,0.000,0.0000,0.0,220,0.00,10.3,9.9,0.000
12/1/2082 0:00,31-Dec-93,5489,2.60,1747,0.00,138.4,220.3,192.6,0.00,225.2,9.758,0.00,16.5,0.000,0.0000,0.0,37,0.00,66.2,9.6,0.000
1/1/2083 0:00,31-Jan-94,5400,2.28,1567,0.00,117.1,168.8,159.9,0.00,192.1,8.132,0.00,28.8,0.000,0.0000,0.0,32,0.00,110.9,9.3,0.000
2/1/2083 0:00,28-Feb-94,7670,1.98,2116,7.20,165.8,282.0,294.3,0.00,380.3,9.003,0.00,84.2,0.000,0.0000,0.0,30,0.00,142.8,160.5,0.000
3/1/2083 0:00,31-Mar-94,5610,40.34,1886,21.14,109.4,244.7,252.5,2.25,324.6,8.132,14.17,51.1,9.567,1.6263,0.0,30,16.66,300.1,156.8,0.000
4/1/2083 0:00,30-Apr-94,8591,259.61,1709,52.10,104.6,213.0,164.4,131.29,8.1,8.403,283.23,28.1,9.886,1.6806,877.8,349,62.25,134.3,111.7,0.000
5/1/2083 0:00,31-May-94,7705,286.20,2046,73.19,82.0,244.1,154.1,140.03,153.3,17.890,114.17,27.8,9.567,1.6263,0.0,105,61.52,116.5,320.4,38.019
6/1/2083 0:00,30-Jun-94,12510,548.22,1074,75.63,33.5,143.3,89.7,266.42,0.0,25.208,131.20,6.0,9.886,1.6806,469.1,175,115.23,24.8,344.5,51.550
7/1/2083 0:00,31-Jul-94,15050,588.13,933,105.71,20.3,88.5,70.4,179.20,0.0,17.890,97.21,0.5,5.189,1.6263,244.1,159,126.89,3.1,367.5,45.369
8/1/2083 0:00,31-Aug-94,11503,526.27,924,94.33,22.0,72.6,65.0,159.54,0.0,19.516,57.74,0.0,1.682,1.6263,160.1,127,103.82,0.1,349.2,48.140
9/1/2083 0:00,30-Sep-94,4661,407.98,1263,50.42,24.9,73.8,67.2,165.86,0.0,52.097,26.11,0.2,1.912,1.6806,655.4,37,0.00,0.0,146.6,21.170
10/1/2083 0:00,31-Oct-94,5372,208.27,1596,16.26,35.2,85.8,78.0,51.24,43.4,40.659,0.00,1.0,4.072,1.6263,0.0,30,25.28,1.5,44.5,0.000
11/1/2083 0:00,30-Nov-94,5480,1.81,1669,1.68,59.2,108.0,105.2,0.00,93.8,28.569,0.00,8.0,0.000,0.0000,0.0,34,0.00,25.7,9.7,0.000
12/1/2083 0:00,31-Dec-94,5941,1.61,1445,0.00,168.4,268.0,225.5,0.00,237.2,8.132,0.00,19.1,0.000,0.0000,0.0,30,0.00,72.7,9.5,0.000
1/1/2084 0:00,31-Jan-95,39978,1.34,3854,0.00,934.1,1347.3,2333.1,0.00,2311.7,6.505,0.00,1274.4,0.000,0.0000,0.0,7805,0.00,2278.9,3734.3,0.000
2/1/2084 0:00,28-Feb-95,16747,1.34,3427,7.20,295.5,502.6,774.8,0.00,785.0,7.202,0.00,386.6,0.000,0.0000,0.0,1594,0.00,1292.7,740.7,0.000
3/1/2084 0:00,31-Mar-95,70829,1.69,19448,21.14,565.7,1266.0,2363.8,0.00,2737.2,6.505,0.00,941.2,0.000,0.0000,0.0,5912,0.00,2194.9,3784.1,0.000
4/1/2084 0:00,30-Apr-95,14130,75.66,15084,52.10,339.5,691.2,1270.6,13.62,1057.9,6.722,529.37,264.1,9.886,1.6806,0.0,64,26.49,993.2,1235.1,0.000
5/1/2084 0:00,31-May-95,16668,495.04,24006,73.19,294.1,876.0,1373.8,130.56,1371.8,14.637,0.00,214.6,9.567,1.6263,0.0,904,60.24,803.0,1006.6,39.030
6/1/2084 0:00,30-Jun-95,10779,590.94,14542,75.63,156.2,668.1,513.4,229.68,410.8,21.847,212.77,68.2,9.886,1.6806,0.0,121,98.01,294.9,548.9,52.940
7/1/2084 0:00,31-Jul-95,11101,821.22,12846,105.71,102.1,445.3,260.7,320.40,18.0,14.637,247.06,21.7,9.567,1.6263,52.5,197,126.89,60.9,442.3,48.140
8/1/2084 0:00,31-Aug-95,12002,735.03,3667,94.33,64.6,213.3,174.1,268.49,58.6,17.890,108.83,7.7,9.567,1.6263,82.5,127,103.82,17.6,343.2,45.304
9/1/2084 0:00,30-Sep-95,12533,585.22,2633,50.42,49.4,146.5,140.7,180.56,0.0,45.375,75.20,4.9,9.886,1.6806,587.4,334,76.82,8.4,170.9,21.170
10/1/2084 0:00,31-Oct-95,8539,309.59,3191,16.26,53.7,131.0,133.3,66.11,108.6,0.000,23.40,4.8,9.567,1.6263,0.0,276,34.61,6.5,44.8,0.000
11/1/2084 0:00,30-Nov-95,12674,94.98,2693,1.68,71.3,130.1,135.3,0.00,120.5,0.000,0.00,6.7,9.886,1.6806,0.0,196,10.60,9.3,26.8,0.000
12/1/2084 0:00,31-Dec-95,8244,2.11,2198,0.00,225.5,359.0,394.9,0.00,377.7,9.758,0.00,113.0,0.000,0.0000,0.0,635,0.00,501.4,780.6,0.000
1/1/2085 0:00,31-Jan-96,13142,1.79,3012,0.00,308.7,445.3,574.7,0.00,496.0,8.132,0.00,227.8,0.000,0.0000,0.0,2122,0.00,831.9,1204.5,0.000
2/1/2085 0:00,29-Feb-96,47768,1.56,12759,6.95,540.8,919.8,1405.6,0.00,1516.3,8.693,0.00,480.0,0.000,0.0000,0.0,3441,0.00,1673.4,2740.4,0.000
3/1/2085 0:00,31-Mar-96,19355,1.95,11070,21.14,215.4,482.2,799.9,0.00,965.8,8.132,0.00,332.4,0.000,0.0000,0.0,1140,0.00,1132.0,1432.1,0.000
4/1/2085 0:00,30-Apr-96,7374,335.58,9797,52.10,252.9,514.9,729.5,69.67,365.7,8.403,412.56,132.5,9.886,1.6806,0.0,83,43.71,638.9,1038.9,0.000
5/1/2085 0:00,31-May-96,14036,164.25,6731,73.19,221.0,658.3,739.3,104.02,820.6,17.890,0.00,79.7,9.567,1.6263,0.0,401,52.55,702.6,857.4,39.030
6/1/2085 0:00,30-Jun-96,10340,799.53,4080,75.63,84.4,360.9,282.8,263.43,10.7,25.208,332.65,27.3,9.886,1.6806,176.0,172,111.26,168.6,498.2,52.940
7/1/2085 0:00,31-Jul-96,14817,853.90,2014,105.71,44.0,192.1,173.8,320.40,0.0,17.890,163.86,8.2,9.567,1.6263,128.1,197,126.89,33.2,367.5,38.873
8/1/2085 0:00,31-Aug-96,9623,785.64,1755,94.33,41.0,135.4,135.9,268.49,58.3,19.516,47.34,2.1,9.567,1.6263,130.7,164,103.82,6.9,343.2,45.152
9/1/2085 0:00,30-Sep-96,12392,511.90,2598,50.42,40.1,118.6,127.3,138.83,0.0,52.097,119.77,2.2,8.421,1.6806,516.7,322,62.25,4.5,144.7,21.170
10/1/2085 0:00,31-Oct-96,10938,142.53,3154,16.26,46.2,112.6,136.2,0.00,141.9,0.000,0.00,6.5,9.567,1.6263,0.0,49,11.54,30.6,44.2,0.000
11/1/2085 0:00,30-Nov-96,12623,2.52,3555,1.68,102.3,186.6,197.0,0.00,227.9,0.000,0.00,34.0,0.000,0.0000,0.0,276,0.00,142.1,9.3,0.000
12/1/2085 0:00,31-Dec-96,29749,2.28,23333,0.00,721.0,1147.7,1633.4,0.00,1893.1,8.132,0.00,418.3,0.000,0.0000,0.0,2350,0.00,749.9,3311.5,0.000
1/1/2086 0:00,31-Jan-97,53102,1.95,69721,0.00,1160.7,1674.1,2669.0,0.00,2987.3,6.505,0.00,637.8,0.000,0.0000,0.0,4850,0.00,1178.5,4709.9,0.000
2/1/2086 0:00,28-Feb-97,8253,1.80,26523,7.20,220.2,374.5,628.6,0.00,662.9,7.202,0.00,179.2,0.000,0.0000,0.0,218,0.00,330.0,913.9,0.000
3/1/2086 0:00,31-Mar-97,6540,84.71,14631,21.14,145.6,325.9,422.0,0.00,293.6,6.505,35.01,86.8,9.567,1.6263,0.0,30,12.82,197.8,762.2,0.000
4/1/2086 0:00,30-Apr-97,9079,431.79,7173,52.10,179.5,365.5,362.0,175.44,11.6,6.722,282.02,46.8,9.886,1.6806,1041.2,453,80.79,135.7,521.6,0.000
5/1/2086 0:00,31-May-97,9921,562.10,6416,73.19,120.3,358.4,245.2,217.75,4.0,14.637,200.16,22.8,9.567,1.6263,188.0,138,89.72,56.4,463.1,39.030
6/1/2086 0:00,30-Jun-97,11462,523.25,4282,75.63,59.4,254.1,177.6,214.61,11.3,21.847,154.16,10.5,9.886,1.6806,362.3,116,94.04,20.7,349.7,52.940
7/1/2086 0:00,31-Jul-97,14756,807.89,1814,105.71,36.8,160.4,132.5,315.15,0.0,14.637,152.92,3.3,9.567,1.6263,276.4,158,125.61,5.4,367.5,42.676
8/1/2086 0:00,31-Aug-97,8584,641.50,1961,94.33,40.4,133.5,112.8,233.35,58.6,17.890,80.81,1.3,4.397,1.6263,14.3,112,91.00,1.5,343.3,48.140
9/1/2086 0:00,30-Sep-97,15077,412.49,2750,50.42,43.3,128.3,115.2,149.22,0.0,45.375,81.83,1.7,5.935,1.6806,507.9,326,66.22,2.5,144.7,21.170
10/1/2086 0:00,31-Oct-97,9784,10.64,3008,16.26,54.1,132.0,131.4,11.29,151.8,0.000,0.00,4.8,9.567,1.6263,0.0,30,17.94,22.3,45.8,0.000
11/1/2086 0:00,30-Nov-97,12996,2.07,2172,1.68,113.9,208.0,229.9,0.00,279.9,0.000,0.00,56.0,0.000,0.0000,0.0,34,0.00,234.1,9.9,0.000
12/1/2086 0:00,31-Dec-97,6888,1.86,2096,0.00,165.6,263.7,301.9,0.00,350.7,8.132,0.00,108.3,0.000,0.0000,0.0,30,0.00,194.2,9.2,0.000
1/1/2087 0:00,31-Jan-98,29690,1.72,4509,0.00,671.2,968.1,1269.7,0.00,1463.4,6.505,0.00,500.8,0.000,0.0000,0.0,3006,0.00,925.2,1904.5,0.000
2/1/2087 0:00,28-Feb-98,84589,1.59,26446,7.20,667.0,1134.3,2136.4,0.00,2395.7,7.202,0.00,1329.4,0.000,0.0000,0.0,10201,0.00,2448.2,4176.9,0.000
3/1/2087 0:00,31-Mar-98,29592,2.11,15586,21.14,291.8,653.1,996.0,0.00,1051.1,6.505,0.00,552.0,0.000,0.0000,0.0,2031,0.00,1257.4,1624.3,0.000
4/1/2087 0:00,30-Apr-98,10664,198.31,16260,52.10,291.1,592.6,806.9,2.32,586.1,6.722,348.48,362.3,9.886,1.6806,0.0,848,19.87,1050.9,1294.1,0.000
5/1/2087 0:00,31-May-98,20701,4.23,16593,73.19,264.6,788.1,1048.5,0.00,1146.4,14.637,0.00,491.7,8.474,1.6263,0.0,1654,0.00,1216.9,1016.6,39.030
6/1/2087 0:00,30-Jun-98,21753,619.79,19495,75.63,195.9,838.2,780.5,188.40,394.4,21.847,403.85,278.3,9.886,1.6806,0.0,1096,82.12,549.7,612.1,52.940
