A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
906,31Mar1996,0,57611,57135,0.0,13000,21081,16340,19683,0.0,4506,0.0,0.0,1126,260.0,391.0,0.00,0.0,475.3,1105,260.0,391.0,0.0,0.0,453.5,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795,366.9,375.7,879.8,879.8,879.8,0.0,889,0,2795,0,1476,800.00,10085,10040,10040,10822,10822,10822,10822,0.00,0.00,0.0,16447,17762,17762,26867,35.6,80.4,0.000,0.00,0.0,35.6,35.6,0.0,35.64,0.0,0.0,17.890,26.835,26.8,0.0,26.835,0.00,0.0,35.6,35.6,35.6,0.0,19.52,965.8,8.132,44.7,0.000,0.0,8.13,26900,432.6,5895,1285.9,797.5,1441.9,1432.1,1432.1,603.5,200.0,0.0,5348,7141,6995,6995,257.4,579.2,433.73,0.0,144.34,0.0,578.07,433.7,0.0,1.1384,144.3,141.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,9822,334.6,57043,48434,8609,61074,145.92,60895,60895,72025,71371,72056,71371,61375,0,33305,28070,0.00,0.0,0.00,0.00,0.0,-5000,-5624,-5624,-5624,6476,-6005,1060.9,17297,17262,5807,11455,11350,11292,22768,1005.0,5762,5287,5287,6876.2,1140,0.00,0.0,0.00,113.78,0.00,0.00,0.0,5.0000,113.78,0.0,0.0,0.0,0.0,113.78,0.0,0.0,0.0,0.0
907,30Apr1996,0,27912,28222,0.0,13000,21081,7217,0,0.0,5232,234.3,230.0,30,30.0,0.0,0.00,0.0,0.0,24,24.4,0.0,0.0,0.0,0.0,230.0,230.0,0.00,0.0,0.00,100.27,100.27,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249,0.0,332.9,354.6,354.6,354.6,2603.1,0,0,3249,0,1536,700.00,6740,6712,6699,5930,5930,5930,5930,0.00,0.00,0.0,10103,11011,10829,13069,1933.7,2893.9,0.000,412.56,153.9,296.2,862.6,862.6,0.00,1351.5,359.0,18.486,9.243,2012.8,2012.8,0.000,293.02,0.0,296.2,296.2,1238.8,942.6,20.17,365.7,8.403,960.2,0.000,501.0,8.40,13581,644.4,4173,1505.8,1172.4,953.2,944.8,1038.9,961.3,200.0,0.0,4036,4327,4017,4017,500.4,2023.8,448.19,883.6,149.15,541.5,597.34,1331.8,1425.1,1.3444,690.7,146.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,3255,62.0,28238,23420,4818,32790,175.00,32545,32545,44727,36557,44727,36707,36089,0,18201,17889,0.00,0.0,0.00,0.00,0.0,1939,-5367,-5367,-5367,4376,1992,343.6,10721,10968,5031,5938,6085,12362,14799,267.2,5074,4674,4674,1218.5,83,320.00,0.0,320.00,-200.00,200.00,200.00,0.0,2.4032,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
908,31May1996,0,36456,36149,0.0,12171,21081,15068,0,0.0,6261,248.7,244.3,310,228.0,82.1,0.00,0.0,0.0,109,108.8,0.0,0.0,0.0,0.0,390.0,244.3,145.76,0.0,145.76,234.31,234.31,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619,0.0,279.8,183.2,183.2,192.5,352.0,100,0,1619,0,2558,700.00,9616,9589,9573,8540,8540,8540,8540,0.00,0.00,0.0,15787,16360,16149,15370,3005.5,3637.2,39.030,0.00,178.5,1066.9,1284.4,1000.7,283.71,1568.0,416.4,17.890,8.945,2334.9,2334.9,0.000,341.60,0.0,1105.9,1105.9,2199.5,1093.6,47.16,820.6,17.890,631.7,0.000,581.3,17.89,16177,916.6,7246,1585.7,1172.9,545.2,537.0,857.4,1040.4,277.4,0.0,4580,5462,5162,5162,490.1,1976.6,433.73,866.2,144.34,530.9,578.07,1299.9,1397.0,1.4637,675.2,284.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,277.4,277.4,10507,87.4,36096,30244,5852,30402,175.00,30139,30139,42064,34374,42064,34374,34342,0,18525,15817,0.00,0.0,0.00,0.00,0.0,1062,-5943,-5943,-5943,2728,1171,317.9,11299,11612,3375,8236,8374,12065,13730,210.9,3442,3221,3221,832.8,401,320.00,0.0,320.00,-200.00,200.00,200.00,0.0,0.0488,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
909,30Jun1996,0,12521,12421,0.0,9991,12421,0,0,0.0,5166,960.1,946.6,30,30.0,0.0,0.00,0.0,0.0,21,20.8,0.0,0.0,0.0,0.0,946.6,946.6,0.00,0.0,0.00,608.42,608.42,0.0,0.00,49.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,0.0,480.3,249.3,249.3,270.2,1203.4,100,0,614,0,1924,700.00,4432,4395,4364,1707,1707,1707,1707,0.00,0.00,0.0,2650,2809,2397,1440,4825.3,6543.7,52.940,332.65,348.7,1044.9,1955.2,1955.2,0.00,3063.3,813.7,26.553,26.553,4562.0,4562.0,0.000,658.46,176.0,1097.8,1113.9,3250.4,2136.5,68.90,10.7,25.208,1542.5,0.000,1135.6,25.21,2396,998.5,960,1438.1,1088.1,157.1,153.7,498.2,1030.8,200.0,0.0,1483,2093,1910,1910,1058.7,4027.4,448.19,2125.6,149.15,1302.8,597.34,2573.8,3428.3,1.7310,1451.9,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,9445,5.0,12200,7521,4679,7509,175.00,6661,6661,7169,6985,7169,6985,262,0,262,0,0.00,0.0,0.00,0.00,0.0,-5000,-5166,-5170,-5170,995,-5547,106.8,6632,7416,2165,5251,5724,812,6807,547.3,2356,1654,1654,1582.3,172,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
910,31Jul1996,0,24258,24258,0.0,5000,21081,3652,0,0.0,1698,1048.5,1032.3,30,30.0,0.0,0.00,0.0,0.0,20,20.0,0.0,0.0,0.0,0.0,1032.3,1032.3,0.00,0.0,0.00,650.93,650.93,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,430.8,288.4,288.4,309.3,1460.4,100,0,350,0,1947,700.00,11978,11915,11886,9476,9538,9538,9538,0.00,0.00,0.0,10224,10272,9945,7960,4669.0,6187.3,38.873,163.86,328.8,1183.7,1843.3,1843.3,0.00,2785.4,767.2,42.935,69.770,4301.0,4301.0,0.000,678.67,128.1,1222.5,1272.6,3246.0,1973.4,47.16,0.0,17.890,1390.1,0.000,1070.6,17.89,8585,1007.4,473,1758.0,1101.7,1.6,0.0,367.5,1041.1,85.0,0.0,401,3451,2846,2846,876.5,4071.8,433.73,2164.9,144.34,1326.9,578.07,2598.6,3491.8,2.0004,1471.2,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.0,85.0,13088,5.0,24502,15599,8904,15472,175.00,14419,14419,10237,10105,10105,10105,2237,2237,0,0,0.00,0.0,0.00,0.00,0.0,-11173,-1529,-10856,-10856,89,-11956,5.0,8617,9477,915,8562,9308,-3860,7401,982.9,1139,777,777,7004.9,197,200.00,0.0,200.00,-200.00,200.00,200.00,0.0,0.0163,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
911,31Aug1996,0,16282,16282,0.0,5000,16782,0,0,0.0,1652,842.9,830.7,30,30.0,0.0,0.00,0.0,0.0,21,20.9,0.0,0.0,0.0,0.0,830.7,830.7,0.00,0.0,0.00,533.66,533.66,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,309.1,119.7,119.7,134.5,1860.1,100,0,350,0,1590,700.00,7837,7765,7742,5914,6032,6032,6032,0.00,0.00,0.0,7064,7045,6785,5631,3815.3,4941.5,45.152,47.34,262.2,984.2,1469.6,1469.6,0.00,2248.7,611.7,42.935,78.715,3429.0,3429.0,0.000,489.85,130.7,1029.4,1079.5,2680.8,1601.3,53.67,58.3,19.516,995.5,0.000,853.5,19.52,6372,986.8,630,1979.1,1088.2,0.0,0.0,343.2,1030.0,85.0,0.0,487,1672,1490,1490,728.9,3452.1,433.73,1780.7,144.34,1091.4,578.07,2214.4,2872.1,1.8866,1235.7,87.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.0,85.0,8064,5.0,16622,10230,6392,10710,148.27,10023,10023,4000,4000,4000,4000,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-11225,-6832,-10763,-10763,-1160,-11883,113.8,6550,7166,850,6316,6746,-5771,4294,978.5,994,672,672,7180.0,164,320.00,0.0,320.00,-102.28,102.28,102.28,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
912,30Sep1996,0,15943,15843,0.0,5000,21081,8867,0,0.0,1554,174.8,171.1,257,168.0,0.0,89.39,0.0,0.0,40,40.0,0.0,0.0,0.0,0.0,364.2,171.1,193.10,0.0,193.10,224.76,224.76,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,36.1,36.6,36.6,38.6,1078.0,16,0,350,0,1078,773.33,10529,10464,10445,9075,4368,9035,9035,0.00,0.00,0.0,9656,9643,9428,8918,2609.6,4076.5,21.170,119.77,216.4,339.5,1213.5,1213.5,0.00,1820.9,505.0,31.426,59.156,2831.6,2831.6,0.000,446.52,516.7,360.7,386.5,1672.8,1286.3,139.49,0.0,52.097,950.3,0.000,704.7,52.10,11464,757.1,607,1823.4,1237.4,6.9,5.2,144.7,1182.9,150.0,0.0,419,3738,3344,3344,612.4,2304.9,448.19,1057.6,149.15,648.2,597.34,1505.8,1705.8,1.7814,797.3,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,150.0,10477,5.0,29849,24819,5030,24803,175.00,24421,24421,19688,5589,19688,19688,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-10056,-8684,-10050,-10056,1224,-10761,149.6,6440,6782,1559,5224,5430,-4564,6716,948.0,1630,920,920,6680.0,322,242.84,0.0,242.84,47.79,0.00,0.00,0.0,0.0000,47.79,0.0,0.0,0.0,0.0,47.79,0.0,0.0,0.0,0.0
913,31Oct1996,0,10373,10273,0.0,7000,13978,0,0,0.0,1106,78.8,78.0,30,30.2,0.0,0.00,0.0,0.0,22,22.4,0.0,0.0,0.0,0.0,78.0,78.0,0.00,0.0,0.00,65.35,65.35,0.0,35.78,17.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0.0,3.4,9.0,9.0,9.1,0.0,12,0,350,0,605,800.00,4689,4653,4652,4000,4000,4000,4000,0.00,0.00,0.0,4449,4406,4406,2490,411.9,475.0,0.000,0.00,8.2,334.1,342.3,45.9,296.42,47.9,19.1,25.696,25.696,107.0,107.0,0.000,14.30,0.0,334.1,349.7,384.6,34.9,128.48,141.9,0.000,63.1,40.659,26.7,40.66,2720,572.6,465,1857.9,1044.4,8.5,8.5,44.2,1161.9,200.0,0.0,207,2773,2566,2566,330.1,989.1,433.73,254.1,144.34,155.7,578.07,687.8,409.8,1.2035,300.1,261.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,8810,5.0,13900,9965,3935,9908,169.36,9693,9693,9375,4000,9375,9375,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-5717,-5209,-7271,-5717,910,-6132,5.0,6203,6366,2401,3965,4095,-244,6383,482.7,2443,696,696,2027.0,49,67.63,0.0,67.63,-67.63,67.63,67.63,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
914,30Nov1996,0,12081,11981,0.0,7000,19332,0,0,0.0,2145,17.0,16.8,270,28.0,14.0,0.00,0.0,227.8,259,28.0,14.0,0.0,0.0,217.1,16.8,16.8,0.00,0.0,0.00,16.81,16.81,0.0,8.40,8.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,0.0,18.3,0.0,0.0,0.0,18.1,0,0,467,0,868,800.00,3741,3718,3718,2500,2500,2500,2500,0.00,0.00,0.0,3183,3212,3212,2443,180.1,203.3,0.000,0.00,0.0,180.1,180.1,0.0,180.11,0.0,0.0,18.486,4.706,4.7,0.0,4.706,0.00,0.0,180.1,180.1,180.1,0.0,90.75,227.9,0.000,23.2,28.569,0.0,28.57,2504,510.9,683,1686.2,5.6,11.0,9.3,9.3,161.5,200.0,0.0,1293,3805,3652,3652,254.7,598.5,448.19,0.0,149.15,0.0,597.34,448.2,0.0,1.1764,149.1,195.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,10163,5.0,19278,15639,3639,15613,125.78,15439,15439,14688,5031,14688,14688,0,0,0,0,0.00,0.0,0.00,0.00,0.0,-7670,-8399,-9768,-5556,-996,-8307,5.0,7679,7771,3512,4259,4363,-791,5883,637.1,2759,795,795,4347.6,276,0.00,0.0,0.00,3.21,0.00,0.00,0.0,0.0672,3.21,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0
915,31Dec1996,0,52752,50507,0.0,36647,21081,16340,13024,0.0,3649,0.0,0.0,2328,98.0,65.0,0.00,0.0,2165.0,2292,98.0,65.0,0.0,0.0,2129.5,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718,393.4,490.9,1013.8,1013.8,1013.8,0.0,1110,0,1718,0,5723,800.00,11097,11074,11074,10941,10941,10941,10941,0.00,0.00,0.0,23835,27211,27211,20521,86.8,109.3,0.000,0.00,0.0,86.8,86.8,0.0,86.81,0.0,0.0,17.890,4.554,4.6,0.0,4.554,0.00,0.0,86.8,86.8,86.8,0.0,27.65,1893.1,8.132,22.4,0.000,0.0,8.13,20560,484.7,12894,1841.8,1195.6,3345.6,3311.5,3311.5,1383.2,200.0,0.0,11862,14809,14770,14770,242.2,579.0,433.73,0.0,144.34,0.0,578.07,433.7,0.0,0.9108,144.3,146.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,19453,169.0,50475,42730,7744,54044,172.41,54373,54373,82933,82995,82995,82995,78433,0,47586,30847,0.00,0.0,0.00,0.00,0.0,1418,1418,1418,1418,13696,686,1107.1,27904,27698,13020,14678,14257,28493,40771,731.7,10451,12882,12882,7678.1,2350,0.00,0.0,0.00,20.95,0.00,0.00,0.0,5.0000,20.95,0.0,0.0,0.0,0.0,20.95,0.0,0.0,0.0,0.0
916,31Jan1997,0,77322,77014,0.0,20605,21081,16340,39545,0.0,10897,0.0,0.0,4820,122.0,122.0,0.00,0.0,4576.1,4771,122.0,122.0,0.0,0.0,4527.2,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12127,1311.5,1355.8,3157.2,3157.2,3157.2,0.0,3201,0,12127,0,12085,800.00,45037,45019,45019,45760,45760,45760,45760,0.00,0.00,0.0,69984,74679,74679,105954,6.5,24.4,0.000,0.00,0.0,6.5,6.5,0.0,6.51,0.0,0.0,17.890,0.000,0.0,0.0,0.000,0.00,0.0,6.5,6.5,6.5,0.0,19.52,2987.3,6.505,17.9,0.000,0.0,6.51,105973,483.0,24928,1490.8,1013.1,4748.9,4709.9,4709.9,949.1,200.0,0.0,19598,38021,38008,38008,242.2,579.0,433.73,0.0,144.34,0.0,578.07,433.7,0.0,0.9108,144.3,222.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,34886,623.3,77250,65982,11268,217564,143.16,219317,219317,308996,309045,309045,309045,302996,0,170256,132741,0.00,0.0,0.00,0.00,0.0,31183,31183,31183,31183,44283,30461,2894.8,59151,58116,31420,26697,25495,89518,102618,721.7,27232,42489,42489,8500.0,4850,0.00,0.0,0.00,17.34,0.00,0.00,0.0,5.0000,17.34,0.0,0.0,0.0,0.0,17.34,0.0,0.0,0.0,0.0
917,28Feb1997,0,52213,51550,0.0,13000,21081,16340,14070,0.0,4772,0.0,0.0,214,214.4,0.0,0.00,0.0,0.0,209,208.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899,53.7,222.0,287.2,287.2,293.4,436.4,0,0,2899,0,2147,800.00,10730,10710,10710,11495,11495,11495,11495,0.00,0.00,0.0,16486,17217,17217,31602,7.2,27.0,0.000,0.00,0.0,7.2,7.2,0.0,7.20,0.0,0.0,19.807,0.000,0.0,0.0,0.000,0.00,0.0,7.2,7.2,7.2,0.0,21.61,662.9,7.202,19.8,0.000,0.0,7.20,31624,500.6,5129,1407.1,1041.0,917.5,913.9,913.9,931.8,200.0,0.0,3895,7019,6826,6826,268.2,641.0,480.20,0.0,159.80,0.0,640.00,480.2,0.0,1.0083,159.8,247.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,3253,113.8,51453,43580,7873,55294,143.81,55194,55194,79722,79781,79781,79781,67847,0,36853,30994,0.00,0.0,0.00,0.00,0.0,2644,2644,2644,2644,15744,1852,495.0,22768,22813,11485,11328,11368,24491,37591,791.9,11467,15050,15050,8500.0,218,0.00,0.0,0.00,0.00,0.00,0.00,0.0,4.5735,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
918,31Mar1997,0,20339,20134,0.0,12735,20262,0,0,0.0,4796,33.5,33.2,16,16.2,0.0,0.00,0.0,0.0,15,15.3,0.0,0.0,0.0,0.0,33.2,33.2,0.00,0.0,0.00,13.67,13.67,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653,85.5,101.4,228.5,228.5,228.5,227.8,19,0,1653,0,1511,800.00,4316,4271,4271,4926,4926,4926,4926,0.00,0.00,0.0,7405,8134,8123,9206,174.6,294.4,0.000,35.01,12.3,35.6,82.9,82.9,0.00,117.5,28.7,17.890,26.835,193.5,193.5,0.000,20.56,0.0,35.6,35.6,122.0,86.4,19.52,293.6,6.505,119.7,0.000,40.0,6.51,9261,441.3,2544,1513.2,1144.6,765.4,762.2,762.2,706.4,200.0,0.0,2435,1736,1611,1611,375.2,1455.8,433.73,543.5,144.34,333.1,578.07,977.2,876.6,1.1384,477.4,81.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,3152,40.6,20183,16425,3758,16853,145.92,16594,16594,25063,24913,25063,25063,14035,199,8634,5202,0.00,0.0,0.00,0.00,0.0,-2518,-2518,-2518,-2518,7623,-3445,58.8,11928,12110,7594,4516,4646,8483,18625,926.4,7646,6965,6965,7560.6,30,0.00,0.0,0.00,113.78,0.00,0.00,0.0,1.5776,113.78,0.0,0.0,0.0,0.0,113.78,0.0,0.0,0.0,0.0
919,30Apr1997,0,15836,15734,0.0,11931,15734,0,0,0.0,5321,150.1,144.9,366,252.0,0.0,113.84,0.0,0.0,40,40.0,0.0,0.0,0.0,0.0,444.8,144.9,299.94,0.0,299.94,252.04,252.04,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249,0.0,491.3,577.0,577.0,577.0,3044.4,100,0,3249,0,1345,700.00,3036,3008,2983,1000,1000,1000,1000,0.00,0.00,0.0,2080,2607,2271,4304,4007.7,6355.9,0.000,282.02,281.8,296.2,1901.2,1901.2,0.00,2491.4,1353.7,18.486,9.243,4436.2,4436.2,0.000,581.81,1041.2,296.2,296.2,2036.9,1740.7,20.17,11.6,6.722,1307.0,0.000,917.6,6.72,5590,655.9,1080,1479.5,897.8,429.1,427.4,521.6,940.5,200.0,0.0,2091,1685,1551,1551,1033.5,3511.1,448.19,1805.7,149.15,1106.7,597.34,2253.9,2912.4,1.3444,1255.9,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,6695,5.0,15607,12451,3156,12521,175.00,12059,12059,19581,13241,19581,13241,7885,0,4179,3706,0.00,0.0,0.00,0.00,0.0,1095,-4680,-4680,-4680,2876,1116,93.9,6868,7270,3588,3682,3941,7691,9472,228.9,3685,3438,3438,890.4,453,250.00,0.0,250.00,-141.21,141.21,141.21,0.0,0.2185,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
920,31May1997,0,11369,11269,0.0,9844,11114,0,0,0.0,6502,488.7,480.2,30,30.0,0.0,0.00,0.0,0.0,24,23.6,0.0,0.0,0.0,0.0,480.2,480.2,0.00,0.0,0.00,309.06,309.06,0.0,0.00,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040,0.0,358.6,156.2,156.2,172.1,1211.6,100,0,2040,0,1870,700.00,2860,2833,2811,1000,1155,1000,1155,0.00,0.00,0.0,2382,2580,2271,1906,4529.8,5864.6,39.030,200.16,260.0,1066.9,1754.0,1754.0,0.00,2298.2,1248.9,17.890,8.945,4092.7,4092.7,0.000,536.69,188.0,1105.9,1105.9,2711.8,1605.9,47.16,4.0,14.637,1146.9,0.000,846.3,14.64,3386,926.3,1382,1536.6,1135.3,144.3,142.7,463.1,1003.6,277.4,0.0,1524,1687,1550,1550,629.8,3280.9,433.73,1674.8,144.34,1026.5,578.07,2108.6,2701.4,1.4637,1170.9,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,277.4,277.4,8629,5.0,10932,8392,2541,8390,175.00,7769,7769,13657,8912,13657,8912,6536,0,4420,2116,0.00,0.0,0.00,0.00,0.0,769,-3645,-3695,-3695,2356,766,96.6,5526,6034,3151,2884,3253,6070,7656,225.0,3274,3072,3072,786.7,138,222.30,0.0,222.30,-16.41,16.41,16.41,0.0,0.0163,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
921,30Jun1997,0,14673,14573,0.0,9295,10133,0,0,0.0,4729,596.9,587.2,0,0.0,0.0,0.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,587.2,587.2,0.00,0.0,0.00,364.78,364.78,0.0,0.00,14.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,473.6,171.6,171.6,192.6,2166.5,100,0,2000,0,1861,700.00,3352,3315,3290,1256,5611,1256,5611,0.00,0.00,0.0,1728,1752,1418,474,4796.3,6343.8,52.940,154.16,280.9,1044.9,1895.2,1895.2,0.00,2483.4,1332.2,26.553,26.553,4422.0,4422.0,0.000,579.96,362.3,1097.8,1113.9,2849.1,1735.2,68.90,11.3,21.847,1185.2,0.000,914.6,21.85,1411,988.8,489,1392.5,1050.2,6.9,5.2,349.7,994.3,200.0,0.0,357,1685,1513,1513,1044.5,3872.8,448.19,2029.7,149.15,1244.0,597.34,2477.9,3273.7,1.7310,1393.2,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,200.0,10122,5.0,9931,5918,4013,5910,175.00,5005,5005,5985,8227,5985,8227,444,444,0,0,0.00,0.0,0.00,0.00,0.0,-3500,-3217,-5531,-5531,-535,-3931,106.6,5467,6214,2278,3935,4535,1263,4228,430.9,2473,1738,1738,2311.7,116,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.0000,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0
